f0,f1,f2,f3,f4,f5,f6,f7,f8,vendas
26.0,0.0,55,6,22,1,7.0,3.0,0.571,18
24.6,9.4,44,5,21,1,25.0,8.0,0.68,13
16.1,3.0,88,0,12,1,5.0,2.0,0.6,7
32.3,2.8,78,4,8,1,50.0,25.0,0.5,8
18.0,0.0,34,0,9,1,50.0,25.0,0.5,35
31.6,0.0,61,5,22,1,12.0,6.0,0.5,61
32.2,4.3,73,4,12,1,8.0,3.5,0.563,14
15.3,3.6,43,5,15,1,8.0,3.5,0.563,31
19.1,1.8,97,6,23,1,5.0,2.0,0.6,27
34.8,11.5,78,1,10,1,5.0,2.0,0.6,39
34.3,0.0,74,1,17,1,5.0,2.0,0.6,28
34.3,1.3,57,5,6,1,12.0,5.0,0.583,9
28.1,0.0,42,1,21,1,12.0,5.0,0.583,36
17.7,5.5,76,2,23,1,8.0,3.5,0.563,13
32.5,2.6,49,2,8,1,50.0,25.0,0.5,57
37.8,0.0,50,3,9,1,25.0,8.0,0.68,14
27.8,0.0,37,0,11,1,12.0,6.0,0.5,24
31.6,0.0,32,3,19,1,12.0,6.0,0.5,30
18.0,0.0,63,4,9,1,50.0,25.0,0.5,29
29.5,0.0,37,1,15,1,5.0,2.0,0.6,1
29.2,0.0,69,3,20,1,4.0,1.2,0.7,17
23.5,0.0,84,5,17,1,15.0,7.0,0.533,27
20.8,0.0,30,1,14,1,5.0,2.0,0.6,22
27.8,0.0,56,0,22,0,4.0,1.2,0.7,6
33.2,0.0,65,1,9,1,25.0,8.0,0.68,24
26.2,0.0,96,4,7,1,8.0,2.0,0.75,26
30.4,0.0,43,0,10,1,4.0,1.2,0.7,46
16.4,0.0,87,1,22,1,20.0,7.0,0.65,6
16.2,0.0,36,1,16,1,4.0,1.2,0.7,17
37.3,19.1,52,2,12,1,7.0,3.0,0.571,32
19.5,0.0,98,4,19,1,4.0,1.2,0.7,17
23.2,0.0,93,5,19,1,10.0,3.5,0.65,16
17.8,0.0,55,2,12,1,25.0,8.0,0.68,38
18.6,16.2,85,2,19,1,15.0,7.0,0.533,44
23.1,0.0,90,4,13,1,5.0,2.0,0.6,11
16.3,0.0,69,3,19,1,25.0,8.0,0.68,13
28.6,0.0,92,0,9,0,20.0,7.0,0.65,0
17.9,5.0,99,5,14,1,5.0,1.5,0.7,39
16.6,14.3,70,5,14,0,8.0,2.0,0.75,22
37.9,0.0,94,2,11,1,8.0,3.5,0.563,10
21.8,16.6,58,3,22,1,25.0,8.0,0.68,44
19.6,0.0,78,3,9,1,5.0,1.5,0.7,47
32.2,2.0,66,0,10,1,15.0,7.0,0.533,4
26.0,5.3,85,6,11,1,25.0,8.0,0.68,29
32.0,0.0,44,5,15,1,5.0,2.0,0.6,24
33.6,1.3,47,1,19,1,15.0,7.0,0.533,33
25.7,0.0,43,3,23,1,25.0,8.0,0.68,33
16.3,3.2,63,5,6,1,4.0,1.2,0.7,13
36.7,16.0,87,2,22,1,4.0,1.2,0.7,16
16.9,0.0,67,0,23,1,5.0,2.0,0.6,16
15.7,16.4,68,4,18,1,5.0,1.5,0.7,27
18.7,0.0,59,3,17,1,10.0,3.5,0.65,44
37.4,7.5,33,4,11,1,15.0,7.0,0.533,5
16.1,9.5,53,5,8,1,7.0,3.0,0.571,13
28.0,6.0,95,0,8,1,8.0,3.5,0.563,28
33.8,0.0,84,6,11,1,12.0,6.0,0.5,16
18.5,14.5,36,4,21,1,10.0,3.5,0.65,29
28.5,0.0,41,5,9,1,7.0,3.0,0.571,20
24.7,7.1,52,3,23,1,8.0,2.0,0.75,7
30.5,16.2,78,4,13,1,12.0,6.0,0.5,9
32.9,0.0,35,4,18,1,20.0,7.0,0.65,13
31.1,5.7,63,3,18,1,15.0,7.0,0.533,15
15.6,9.1,49,1,8,1,15.0,7.0,0.533,2
17.4,2.8,82,4,13,1,10.0,3.5,0.65,36
27.6,0.0,81,6,13,1,7.0,3.0,0.571,13
26.5,0.0,63,0,19,1,10.0,3.5,0.65,11
18.5,19.8,38,3,8,1,50.0,25.0,0.5,14
16.7,20.0,50,4,13,1,4.0,1.2,0.7,23
24.4,0.0,30,1,21,1,8.0,3.5,0.563,10
37.6,0.0,42,2,16,1,20.0,7.0,0.65,26
32.9,14.0,93,2,14,1,50.0,25.0,0.5,55
17.9,1.9,67,5,7,1,5.0,2.0,0.6,70
33.1,0.0,91,3,8,1,7.0,3.0,0.571,21
32.8,0.0,99,5,14,1,12.0,5.0,0.583,15
27.6,0.0,100,0,18,1,5.0,1.5,0.7,26
21.2,0.0,43,2,19,1,5.0,2.0,0.6,28
34.3,0.0,63,1,18,1,8.0,2.0,0.75,34
29.2,10.8,100,1,18,0,10.0,3.5,0.65,53
36.4,7.6,63,5,8,1,12.0,6.0,0.5,7
16.1,0.0,53,4,10,1,20.0,7.0,0.65,34
33.0,0.0,35,1,18,1,25.0,8.0,0.68,51
16.6,0.0,98,3,7,1,20.0,7.0,0.65,22
33.6,4.1,46,1,19,1,8.0,2.0,0.75,24
28.3,6.6,36,0,18,1,4.0,1.2,0.7,17
30.1,11.4,62,1,15,0,25.0,8.0,0.68,32
21.7,0.0,85,3,14,1,5.0,2.0,0.6,13
24.4,6.5,69,2,11,1,50.0,25.0,0.5,12
34.9,9.8,87,2,23,1,20.0,7.0,0.65,29
32.7,19.3,33,6,22,1,8.0,2.0,0.75,34
20.6,0.0,78,2,14,0,50.0,25.0,0.5,54
34.6,0.0,67,6,19,1,8.0,2.0,0.75,35
24.1,0.0,36,4,17,1,25.0,8.0,0.68,16
36.4,0.0,49,1,11,1,25.0,8.0,0.68,8
37.2,0.0,91,3,19,0,7.0,3.0,0.571,48
25.9,0.0,79,1,16,1,12.0,5.0,0.583,17
16.8,0.0,94,5,9,1,25.0,8.0,0.68,0
33.3,12.8,90,0,23,1,7.0,3.0,0.571,8
37.6,9.6,40,4,10,1,15.0,7.0,0.533,17
28.7,18.8,64,6,6,1,5.0,2.0,0.6,43
37.9,0.0,84,6,14,1,12.0,6.0,0.5,55
31.8,0.0,59,0,12,1,4.0,1.2,0.7,34
22.9,8.6,98,4,18,1,12.0,5.0,0.583,23
27.7,19.5,95,1,17,1,25.0,8.0,0.68,73
17.9,13.4,62,6,13,1,5.0,2.0,0.6,26
16.1,13.5,66,2,15,1,20.0,7.0,0.65,27
22.8,2.9,54,6,8,1,5.0,1.5,0.7,12
37.6,0.0,92,6,23,1,5.0,2.0,0.6,29
31.9,19.7,61,3,18,1,5.0,1.5,0.7,13
29.8,13.6,98,3,11,1,5.0,1.5,0.7,9
18.9,0.0,99,3,17,1,50.0,25.0,0.5,35
29.0,0.0,54,1,7,1,25.0,8.0,0.68,17
29.0,15.9,48,2,23,1,25.0,8.0,0.68,25
35.6,6.6,43,2,6,1,7.0,3.0,0.571,3
31.4,0.0,95,3,21,1,10.0,3.5,0.65,17
22.9,3.4,84,2,17,1,4.0,1.2,0.7,14
19.8,10.7,57,5,8,1,25.0,8.0,0.68,30
33.0,0.0,45,0,16,1,12.0,6.0,0.5,11
25.5,10.0,84,2,23,1,5.0,2.0,0.6,25
26.8,3.1,70,5,7,0,15.0,7.0,0.533,2
31.2,16.8,62,2,20,1,12.0,6.0,0.5,26
15.8,0.0,78,6,23,1,50.0,25.0,0.5,34
19.0,2.6,87,6,23,1,12.0,5.0,0.583,6
20.4,11.4,100,1,9,1,5.0,2.0,0.6,48
24.0,0.0,96,4,12,1,12.0,6.0,0.5,46
31.4,0.0,35,1,11,1,10.0,3.5,0.65,2
19.3,0.0,96,0,6,1,4.0,1.2,0.7,5
25.0,2.3,91,4,23,1,50.0,25.0,0.5,54
17.8,11.0,41,1,17,1,12.0,5.0,0.583,14
36.1,0.0,61,4,15,1,7.0,3.0,0.571,67
28.6,0.0,100,0,21,0,5.0,1.5,0.7,14
19.5,0.0,42,3,16,1,5.0,1.5,0.7,64
19.6,0.0,81,0,20,0,25.0,8.0,0.68,27
23.5,0.0,39,2,18,1,5.0,2.0,0.6,29
35.8,0.0,79,3,19,1,20.0,7.0,0.65,48
17.1,0.3,41,3,17,1,50.0,25.0,0.5,30
31.2,0.0,99,2,6,1,12.0,5.0,0.583,42
24.2,0.0,31,2,21,1,20.0,7.0,0.65,5
32.5,8.6,78,1,15,1,20.0,7.0,0.65,23
28.1,0.0,88,3,11,1,10.0,3.5,0.65,13
27.1,0.0,45,3,23,1,8.0,2.0,0.75,13
37.9,13.2,77,6,8,1,12.0,6.0,0.5,22
24.9,7.3,32,4,20,1,8.0,2.0,0.75,48
20.4,0.4,75,1,19,1,12.0,5.0,0.583,17
27.0,0.0,68,6,11,1,12.0,6.0,0.5,11
34.7,15.2,89,2,10,1,4.0,1.2,0.7,48
26.7,19.4,41,3,21,1,20.0,7.0,0.65,11
18.2,0.0,42,3,11,1,5.0,1.5,0.7,44
33.3,0.0,81,4,10,1,10.0,3.5,0.65,20
21.1,3.3,39,3,16,1,5.0,2.0,0.6,23
33.7,0.0,46,5,17,1,12.0,6.0,0.5,18
23.0,5.9,94,6,7,1,4.0,1.2,0.7,17
34.4,0.0,30,1,17,1,5.0,2.0,0.6,17
15.4,14.7,73,5,18,1,12.0,5.0,0.583,1
36.9,9.2,90,6,10,1,50.0,25.0,0.5,24
18.7,11.2,41,5,14,1,5.0,2.0,0.6,0
30.0,18.2,87,1,11,1,12.0,6.0,0.5,9
18.1,0.0,99,0,18,1,8.0,3.5,0.563,50
15.1,1.3,37,2,23,0,8.0,2.0,0.75,30
28.2,0.0,43,4,11,1,4.0,1.2,0.7,85
22.2,0.0,59,0,7,1,5.0,1.5,0.7,33
16.2,11.4,85,0,7,1,8.0,2.0,0.75,14
30.7,0.1,69,2,8,1,15.0,7.0,0.533,25
22.5,0.0,96,1,10,1,10.0,3.5,0.65,17
28.6,11.5,65,2,10,1,12.0,6.0,0.5,15
24.5,0.0,90,0,22,1,12.0,6.0,0.5,52
33.7,1.7,72,5,8,0,8.0,3.5,0.563,0
23.1,0.0,53,5,18,1,25.0,8.0,0.68,20
35.5,4.3,97,6,17,0,4.0,1.2,0.7,20
22.8,0.0,64,3,22,1,8.0,2.0,0.75,3
15.9,8.6,62,4,23,1,10.0,3.5,0.65,22
26.6,10.9,68,2,13,1,7.0,3.0,0.571,12
27.4,0.0,86,2,7,1,50.0,25.0,0.5,28
16.2,0.0,76,3,16,1,7.0,3.0,0.571,19
19.7,0.0,99,5,6,1,50.0,25.0,0.5,29
17.5,9.9,43,2,6,1,20.0,7.0,0.65,9
36.9,0.0,42,3,22,1,8.0,3.5,0.563,32
15.4,0.0,86,6,15,1,15.0,7.0,0.533,20
16.2,14.1,77,5,6,1,5.0,1.5,0.7,35
33.8,18.6,40,0,11,1,8.0,3.5,0.563,30
19.2,0.0,37,6,17,1,5.0,1.5,0.7,60
34.8,0.0,44,6,7,0,25.0,8.0,0.68,3
34.8,0.0,73,2,14,1,20.0,7.0,0.65,12
21.5,19.1,46,0,20,1,25.0,8.0,0.68,50
27.7,18.6,59,5,17,1,12.0,6.0,0.5,39
16.1,0.0,31,2,12,1,5.0,1.5,0.7,63
35.6,0.0,34,0,14,1,8.0,3.5,0.563,0
16.0,12.2,68,2,8,0,8.0,3.5,0.563,8
35.9,19.1,75,2,11,1,5.0,1.5,0.7,64
35.9,0.0,76,4,16,1,20.0,7.0,0.65,10
15.8,0.0,80,3,6,1,50.0,25.0,0.5,42
36.7,18.2,86,0,8,1,15.0,7.0,0.533,4
16.0,13.9,46,3,22,1,12.0,6.0,0.5,13
30.2,0.0,77,6,15,1,12.0,5.0,0.583,13
15.1,0.0,50,3,18,1,8.0,3.5,0.563,33
15.2,3.2,57,6,6,1,20.0,7.0,0.65,3
20.9,18.0,62,2,9,1,50.0,25.0,0.5,21
16.4,3.7,58,5,10,1,5.0,2.0,0.6,8
34.7,1.4,83,6,7,1,7.0,3.0,0.571,39
23.2,0.0,82,5,23,1,5.0,1.5,0.7,31
20.6,3.0,58,0,18,1,10.0,3.5,0.65,39
29.2,0.0,88,2,16,1,8.0,2.0,0.75,58
27.8,19.6,84,2,11,1,20.0,7.0,0.65,12
24.1,0.0,52,6,13,1,7.0,3.0,0.571,25
35.3,0.0,53,3,17,1,8.0,2.0,0.75,27
25.6,9.3,86,5,10,1,4.0,1.2,0.7,18
33.4,0.0,54,1,23,1,4.0,1.2,0.7,0
37.0,0.0,97,5,11,1,50.0,25.0,0.5,6
27.0,0.0,42,5,6,1,8.0,2.0,0.75,41
32.8,0.0,72,3,12,1,50.0,25.0,0.5,31
16.9,11.8,90,4,20,1,10.0,3.5,0.65,30
30.9,0.0,36,4,22,1,5.0,2.0,0.6,1
36.1,9.6,78,6,12,0,8.0,2.0,0.75,7
26.7,0.0,65,3,11,1,15.0,7.0,0.533,31
34.9,13.1,91,1,11,1,20.0,7.0,0.65,28
16.2,0.0,59,1,15,1,5.0,2.0,0.6,8
36.7,0.0,92,2,8,1,5.0,2.0,0.6,17
19.9,0.0,38,5,22,1,7.0,3.0,0.571,27
28.3,14.2,31,0,10,1,50.0,25.0,0.5,30
29.6,0.0,46,2,10,1,5.0,2.0,0.6,6
25.1,0.0,43,6,10,1,5.0,2.0,0.6,27
31.5,0.8,83,6,10,0,8.0,3.5,0.563,39
24.4,0.0,37,1,6,1,20.0,7.0,0.65,25
33.2,0.0,75,6,20,1,20.0,7.0,0.65,5
17.2,10.7,50,6,8,1,50.0,25.0,0.5,14
24.6,0.0,78,5,8,1,15.0,7.0,0.533,30
34.8,0.0,33,4,22,1,15.0,7.0,0.533,33
34.4,0.0,79,4,14,1,7.0,3.0,0.571,8
18.5,0.0,83,6,12,1,50.0,25.0,0.5,36
26.5,0.0,83,3,23,1,12.0,6.0,0.5,38
36.9,17.5,49,3,13,1,50.0,25.0,0.5,49
26.8,7.9,62,0,15,1,4.0,1.2,0.7,26
15.8,0.0,54,3,12,1,7.0,3.0,0.571,37
28.1,0.0,78,0,15,1,12.0,5.0,0.583,31
19.4,16.9,45,1,19,1,5.0,2.0,0.6,64
37.3,5.1,73,3,10,0,4.0,1.2,0.7,46
31.0,5.3,35,0,22,1,5.0,1.5,0.7,39
26.3,0.0,82,5,9,1,10.0,3.5,0.65,13
20.5,0.0,78,6,8,1,5.0,2.0,0.6,45
19.6,0.0,66,6,13,1,7.0,3.0,0.571,38
35.4,0.0,58,0,17,1,12.0,6.0,0.5,34
36.8,19.0,76,6,13,1,8.0,3.5,0.563,4
26.5,0.6,79,2,17,1,5.0,1.5,0.7,40
30.5,10.0,64,3,18,0,12.0,5.0,0.583,10
22.7,0.0,90,2,13,1,12.0,5.0,0.583,27
23.9,14.6,38,4,18,0,7.0,3.0,0.571,27
35.8,0.0,77,0,11,1,50.0,25.0,0.5,19
31.0,0.2,73,6,15,1,25.0,8.0,0.68,27
28.7,6.5,87,4,18,1,5.0,2.0,0.6,34
34.6,0.0,65,0,20,1,5.0,2.0,0.6,41
23.5,0.0,79,4,9,1,5.0,2.0,0.6,25
16.2,13.4,61,5,23,1,4.0,1.2,0.7,28
36.6,0.0,57,2,16,1,8.0,2.0,0.75,44
25.4,0.0,32,1,20,1,12.0,5.0,0.583,22
29.8,14.6,48,4,17,1,25.0,8.0,0.68,71
23.5,0.0,65,3,8,1,4.0,1.2,0.7,45
19.8,0.0,94,2,11,1,20.0,7.0,0.65,24
21.0,16.9,93,5,21,1,8.0,2.0,0.75,9
37.2,0.0,82,6,6,1,8.0,3.5,0.563,31
35.1,16.4,85,3,20,1,8.0,2.0,0.75,28
22.5,0.0,65,1,20,1,50.0,25.0,0.5,12
34.0,0.0,86,5,17,0,25.0,8.0,0.68,45
15.6,0.0,35,2,22,1,10.0,3.5,0.65,13
36.2,0.0,38,6,11,1,25.0,8.0,0.68,11
22.4,0.0,33,6,12,1,7.0,3.0,0.571,19
20.2,11.5,97,0,12,0,15.0,7.0,0.533,2
31.0,0.0,55,1,7,1,8.0,2.0,0.75,6
23.0,14.2,33,6,18,1,50.0,25.0,0.5,19
19.3,0.0,74,5,21,1,15.0,7.0,0.533,36
23.6,0.0,48,2,12,1,5.0,2.0,0.6,21
29.7,0.0,54,6,20,0,5.0,2.0,0.6,23
29.0,0.0,58,6,21,1,10.0,3.5,0.65,39
20.2,4.5,34,0,22,1,8.0,2.0,0.75,2
17.1,1.0,93,0,22,1,12.0,6.0,0.5,10
32.6,0.0,42,1,12,0,8.0,2.0,0.75,15
17.9,7.9,53,5,23,1,25.0,8.0,0.68,21
37.2,0.0,63,5,19,1,12.0,5.0,0.583,27
32.9,9.6,56,3,14,1,10.0,3.5,0.65,2
37.6,0.0,43,1,22,1,8.0,3.5,0.563,6
21.7,19.9,53,4,10,1,8.0,2.0,0.75,14
37.0,0.0,73,0,18,1,5.0,2.0,0.6,7
30.1,18.0,61,6,21,1,8.0,3.5,0.563,32
17.6,0.0,92,2,18,1,4.0,1.2,0.7,28
34.0,0.0,69,3,16,1,7.0,3.0,0.571,20
30.0,0.0,39,1,6,1,8.0,2.0,0.75,17
19.0,13.2,59,6,15,1,8.0,3.5,0.563,38
25.9,0.0,65,3,8,1,15.0,7.0,0.533,9
16.0,6.4,38,0,11,1,8.0,2.0,0.75,33
24.8,0.0,73,2,8,1,20.0,7.0,0.65,0
21.2,11.4,57,0,18,1,20.0,7.0,0.65,4
25.4,9.9,30,1,7,0,15.0,7.0,0.533,4
15.4,0.0,39,3,11,1,8.0,2.0,0.75,25
26.4,0.0,39,5,8,1,15.0,7.0,0.533,9
20.6,14.3,88,3,20,1,8.0,3.5,0.563,1
28.0,0.0,84,3,12,1,50.0,25.0,0.5,9
20.3,16.0,79,1,10,0,12.0,6.0,0.5,6
25.6,0.0,90,5,22,1,5.0,1.5,0.7,35
24.7,4.7,41,1,15,1,5.0,1.5,0.7,22
22.6,3.8,45,5,16,1,5.0,1.5,0.7,24
18.6,0.0,74,0,17,1,5.0,2.0,0.6,21
21.3,5.7,36,3,15,1,12.0,6.0,0.5,11
24.7,0.0,99,3,18,1,25.0,8.0,0.68,27
26.4,6.0,41,4,20,1,5.0,1.5,0.7,40
23.9,0.0,72,3,7,1,50.0,25.0,0.5,23
24.4,0.0,34,2,13,1,25.0,8.0,0.68,16
23.9,0.0,89,4,19,1,15.0,7.0,0.533,29
17.5,0.0,78,4,17,1,12.0,6.0,0.5,15
19.7,13.9,74,3,6,1,8.0,3.5,0.563,3
27.2,0.0,60,3,12,1,4.0,1.2,0.7,46
29.1,18.3,72,6,23,1,4.0,1.2,0.7,21
23.0,5.6,72,3,13,1,15.0,7.0,0.533,4
35.1,18.8,62,5,13,1,8.0,2.0,0.75,27
33.2,0.0,61,4,9,1,8.0,2.0,0.75,27
20.6,14.1,64,2,20,1,8.0,2.0,0.75,12
15.4,15.2,58,5,23,1,50.0,25.0,0.5,17
22.5,8.4,57,5,21,1,25.0,8.0,0.68,31
33.8,0.0,64,6,22,1,15.0,7.0,0.533,32
18.6,0.0,52,6,20,1,4.0,1.2,0.7,24
32.5,9.6,66,6,22,1,4.0,1.2,0.7,9
33.0,0.0,46,2,21,1,5.0,1.5,0.7,15
15.9,0.0,85,0,15,1,8.0,2.0,0.75,17
36.4,3.0,48,1,7,1,7.0,3.0,0.571,14
17.5,15.6,80,5,20,1,12.0,5.0,0.583,0
31.3,7.8,90,4,16,1,20.0,7.0,0.65,19
36.6,19.4,63,4,12,1,25.0,8.0,0.68,38
27.7,3.8,40,2,18,1,12.0,5.0,0.583,11
36.5,0.0,67,2,7,1,4.0,1.2,0.7,47
34.1,0.0,61,5,10,1,5.0,2.0,0.6,2
25.5,3.7,59,1,9,1,8.0,3.5,0.563,8
31.4,8.3,99,5,18,1,5.0,1.5,0.7,41
27.7,0.0,65,2,10,1,25.0,8.0,0.68,20
37.1,3.1,92,5,8,0,50.0,25.0,0.5,13
16.5,5.3,37,2,12,1,12.0,6.0,0.5,24
27.3,0.0,50,6,17,0,5.0,2.0,0.6,40
29.0,5.6,73,2,11,1,5.0,2.0,0.6,16
19.6,0.0,59,4,10,1,12.0,5.0,0.583,49
15.4,0.0,31,3,9,1,25.0,8.0,0.68,10
20.0,0.0,45,3,20,1,8.0,3.5,0.563,10
33.0,7.3,91,3,19,1,5.0,1.5,0.7,7
23.0,16.3,77,5,7,1,15.0,7.0,0.533,9
16.8,0.0,92,1,23,1,8.0,3.5,0.563,33
15.7,0.0,99,5,10,1,5.0,2.0,0.6,12
16.6,19.4,50,6,6,1,7.0,3.0,0.571,0
33.3,0.0,82,0,17,1,5.0,2.0,0.6,11
35.3,0.0,90,5,9,1,7.0,3.0,0.571,34
30.9,0.0,53,6,14,1,5.0,1.5,0.7,26
23.9,0.0,86,4,13,1,7.0,3.0,0.571,41
25.8,0.0,38,2,22,1,5.0,2.0,0.6,17
22.3,0.0,98,6,16,1,5.0,2.0,0.6,25
20.9,0.0,92,5,10,1,7.0,3.0,0.571,47
19.3,0.0,42,6,8,1,8.0,3.5,0.563,16
17.0,0.0,95,0,22,1,5.0,2.0,0.6,7
31.0,0.0,36,4,19,1,25.0,8.0,0.68,10
25.5,0.0,34,6,21,1,5.0,1.5,0.7,19
36.4,0.0,62,1,17,1,8.0,2.0,0.75,0
19.1,6.4,52,0,21,0,12.0,5.0,0.583,5
36.7,15.0,50,1,23,1,5.0,2.0,0.6,23
34.7,3.0,71,3,11,1,25.0,8.0,0.68,25
28.6,12.9,55,1,6,1,5.0,1.5,0.7,27
21.8,8.9,93,2,22,1,8.0,3.5,0.563,5
28.3,6.6,31,3,6,1,10.0,3.5,0.65,43
30.7,15.3,70,2,8,1,20.0,7.0,0.65,6
25.3,0.0,56,4,11,1,8.0,3.5,0.563,16
32.0,8.3,90,1,20,1,5.0,2.0,0.6,61
18.7,0.0,40,4,10,1,20.0,7.0,0.65,0
27.5,2.8,50,1,6,1,50.0,25.0,0.5,37
21.6,1.4,70,3,12,0,5.0,2.0,0.6,6
31.1,0.0,49,1,19,1,20.0,7.0,0.65,0
19.0,12.4,78,5,11,1,5.0,1.5,0.7,10
30.3,12.5,54,5,23,1,4.0,1.2,0.7,16
17.5,0.0,98,4,7,1,8.0,3.5,0.563,3
34.7,0.0,49,6,8,1,8.0,3.5,0.563,8
33.0,0.0,44,5,15,1,4.0,1.2,0.7,48
27.4,17.4,81,3,23,1,12.0,5.0,0.583,18
17.4,0.0,98,0,22,1,7.0,3.0,0.571,13
22.1,6.1,79,6,6,1,25.0,8.0,0.68,10
36.3,18.3,70,3,22,1,5.0,2.0,0.6,19
32.8,19.2,81,3,15,1,10.0,3.5,0.65,47
32.8,2.4,53,5,10,1,12.0,5.0,0.583,15
18.2,18.6,53,1,11,0,4.0,1.2,0.7,19
30.9,0.9,44,4,14,1,25.0,8.0,0.68,33
26.2,0.0,87,4,9,1,7.0,3.0,0.571,11
28.5,11.9,50,2,22,1,5.0,2.0,0.6,15
19.6,0.0,85,4,6,1,10.0,3.5,0.65,4
15.5,13.8,74,5,6,1,50.0,25.0,0.5,8
18.7,0.0,42,1,23,1,8.0,3.5,0.563,2
29.5,6.5,60,2,13,1,25.0,8.0,0.68,51
15.0,0.0,51,4,11,1,10.0,3.5,0.65,18
32.6,1.2,50,3,23,1,5.0,1.5,0.7,25
36.5,17.2,56,6,23,1,12.0,6.0,0.5,26
35.5,13.5,40,1,21,1,10.0,3.5,0.65,16
29.6,17.7,88,6,18,1,10.0,3.5,0.65,21
25.0,0.0,39,6,9,1,4.0,1.2,0.7,0
30.3,0.0,49,1,12,0,8.0,3.5,0.563,54
27.4,0.0,53,5,13,1,4.0,1.2,0.7,25
28.8,0.0,32,4,21,1,12.0,6.0,0.5,16
26.3,1.9,51,3,17,1,50.0,25.0,0.5,75
35.7,0.0,64,4,9,1,25.0,8.0,0.68,44
29.3,0.0,44,4,20,1,8.0,3.5,0.563,28
31.0,7.0,99,3,23,1,12.0,6.0,0.5,0
23.0,9.9,49,5,6,1,12.0,5.0,0.583,15
23.7,13.9,75,4,18,1,12.0,5.0,0.583,28
18.2,0.0,50,1,15,1,15.0,7.0,0.533,31
20.1,5.5,68,5,6,1,20.0,7.0,0.65,24
34.8,0.4,82,5,21,1,5.0,2.0,0.6,16
37.7,6.1,30,3,18,0,50.0,25.0,0.5,22
25.5,13.7,66,2,23,1,10.0,3.5,0.65,25
16.7,10.2,44,4,22,0,50.0,25.0,0.5,47
20.6,16.8,98,5,16,1,50.0,25.0,0.5,30
17.5,7.6,67,4,23,0,8.0,2.0,0.75,6
33.2,0.0,31,5,22,1,20.0,7.0,0.65,35
17.7,0.0,88,1,18,1,20.0,7.0,0.65,15
24.2,11.1,98,0,23,1,25.0,8.0,0.68,15
27.0,15.4,54,4,23,1,7.0,3.0,0.571,13
22.6,0.0,90,5,23,1,5.0,1.5,0.7,30
37.9,0.0,60,2,19,1,7.0,3.0,0.571,31
36.3,0.0,36,6,17,1,25.0,8.0,0.68,48
16.1,0.0,81,5,18,1,25.0,8.0,0.68,39
35.4,15.6,75,5,12,1,4.0,1.2,0.7,9
17.2,5.2,67,1,20,1,50.0,25.0,0.5,70
28.1,10.1,97,5,6,1,50.0,25.0,0.5,36
24.5,0.0,56,6,7,1,12.0,6.0,0.5,0
35.4,2.5,62,2,15,1,50.0,25.0,0.5,26
28.7,0.9,81,2,16,1,5.0,2.0,0.6,24
21.9,0.0,46,3,10,1,20.0,7.0,0.65,33
35.9,12.2,84,6,21,1,4.0,1.2,0.7,11
19.2,0.0,57,0,6,1,8.0,2.0,0.75,12
30.2,0.0,69,6,6,1,5.0,1.5,0.7,17
22.0,5.8,85,2,17,0,12.0,6.0,0.5,28
17.2,0.0,92,4,13,1,20.0,7.0,0.65,10
21.6,0.0,37,2,12,1,4.0,1.2,0.7,14
20.7,0.0,38,5,11,1,25.0,8.0,0.68,22
20.4,15.6,84,5,20,1,12.0,5.0,0.583,2
27.3,10.9,71,4,17,1,8.0,2.0,0.75,44
18.9,11.7,70,1,17,1,10.0,3.5,0.65,14
17.7,10.0,37,2,8,1,4.0,1.2,0.7,15
27.2,0.0,41,0,17,1,20.0,7.0,0.65,15
25.4,5.4,75,6,17,1,7.0,3.0,0.571,19
21.8,0.0,89,5,15,1,8.0,2.0,0.75,12
28.4,14.0,56,3,12,1,4.0,1.2,0.7,21
20.3,10.2,57,1,12,1,25.0,8.0,0.68,11
35.1,0.0,96,5,12,1,50.0,25.0,0.5,17
24.8,0.0,52,4,21,1,15.0,7.0,0.533,54
16.6,15.9,66,4,21,1,8.0,2.0,0.75,11
19.2,13.7,69,1,9,1,10.0,3.5,0.65,26
34.1,4.3,95,5,13,1,50.0,25.0,0.5,23
26.8,0.0,54,2,19,1,25.0,8.0,0.68,16
35.0,9.9,50,3,20,1,7.0,3.0,0.571,29
28.5,1.3,47,1,12,1,15.0,7.0,0.533,2
28.2,17.8,73,6,19,1,15.0,7.0,0.533,16
28.5,11.7,98,5,7,1,25.0,8.0,0.68,11
22.8,4.6,73,4,13,1,15.0,7.0,0.533,31
31.2,0.0,67,4,19,1,5.0,2.0,0.6,32
30.0,0.0,68,2,22,1,7.0,3.0,0.571,37
29.1,0.0,77,4,17,1,15.0,7.0,0.533,19
22.6,14.2,96,6,22,1,8.0,2.0,0.75,11
34.4,0.0,89,1,10,1,12.0,5.0,0.583,15
29.0,17.9,68,6,8,1,12.0,5.0,0.583,11
19.3,12.2,72,0,20,1,10.0,3.5,0.65,5
27.2,18.3,56,2,9,1,8.0,2.0,0.75,0
32.5,3.2,57,4,9,1,50.0,25.0,0.5,7
19.8,0.0,44,2,19,1,5.0,1.5,0.7,39
28.3,0.0,73,3,23,1,8.0,2.0,0.75,4
35.4,0.0,86,5,11,1,15.0,7.0,0.533,50
16.1,6.3,56,6,19,1,12.0,6.0,0.5,38
17.1,16.6,32,5,22,1,8.0,3.5,0.563,12
